district,year,iso_week,dengue_cases_reported,dengue_deaths_weekly,temperature_mean_week,humidity_mean_week,rainfall_total_week,temperature_max_week,humidity_max_week,population_2011,cases_per_100k,cases_lag1,cases_lag2,cases_lag3,cases_roll2_mean,cases_roll4_mean,temperature_mean_week_lag1,temperature_mean_week_lag2,humidity_mean_week_lag1,humidity_mean_week_lag2,rainfall_total_week_lag1,rainfall_total_week_lag2,week_sin,week_cos,target_cases_plus1,target_cases_plus2,district_case_q75,target_outbreak_plus1,target_outbreak_plus2,is_unreliable_2017_peak_week,exclude_target_plus1,exclude_target_plus2,exclude_training_row,worldpop_total,worldpop_density_per_km2,ndvi_mean
Bagalkote,2017,13,0.0,0.0,31.74249189642176,13.9724400333048,0.074171351597348,32.52123004344986,17.15428638361874,1889752,0.0,3.0,5.0,0.0,4.0,2.0,30.641959816736364,28.82487537786025,9.732295680807283,10.235897082124747,0.0081230677047015,1.1790919643680104,1.0,6.123233995736766e-17,0.0,5.0,3.0,0,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.3358334292755018
Bagalkote,2017,14,0.0,0.0,32.139733499638844,11.159391976818217,0.0379248938508584,33.36733910594518,13.577629170659977,1889752,0.0,0.0,3.0,5.0,1.5,2.0,31.74249189642176,30.641959816736364,13.9724400333048,9.732295680807283,0.074171351597348,0.0081230677047015,0.992708874098054,-0.1205366802553228,5.0,0.0,3.0,1,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.3189053848278675
Bagalkote,2017,15,5.0,0.0,32.01710112376251,10.754310926417013,0.0069465814587012,33.08516787237272,13.593922633431989,1889752,0.2645849825797248,0.0,0.0,3.0,0.0,2.0,32.139733499638844,31.74249189642176,11.159391976818217,13.9724400333048,0.0379248938508584,0.074171351597348,0.970941817426052,-0.2393156642875575,0.0,7.0,3.0,0,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.3189053848278675
Bagalkote,2017,16,0.0,0.0,31.642408654711573,12.504767420180144,0.0068928730507569,32.78696285160879,14.050741028160587,1889752,0.0,5.0,0.0,0.0,2.5,2.0,32.01710112376251,32.139733499638844,10.754310926417013,11.159391976818217,0.0069465814587012,0.0379248938508584,0.9350162426854148,-0.3546048870425357,7.0,1.0,3.0,1,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.3150804861720114
Bagalkote,2017,17,7.0,0.0,31.966040346899792,10.966178185837975,2.6073521684044705,32.67540168725816,14.064427100117712,1889752,0.3704189756116146,0.0,5.0,0.0,2.5,1.25,31.642408654711573,32.01710112376251,12.504767420180144,10.754310926417013,0.0068928730507569,0.0069465814587012,0.8854560256532099,-0.4647231720437685,1.0,1.0,3.0,0,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.3150804861720114
Bagalkote,2017,18,1.0,0.0,31.85529544889064,16.446647828889745,4.284889971385375,32.34161986006569,19.313306486816828,1889752,0.0529169965159449,7.0,0.0,5.0,3.5,3.0,31.966040346899792,31.642408654711573,10.966178185837975,12.504767420180144,2.6073521684044705,0.0068928730507569,0.8229838658936565,-0.5680647467311557,1.0,0.0,3.0,0,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.3398150612106623
Bagalkote,2017,19,1.0,0.0,31.28333642690681,18.634765945039263,7.427953191412961,31.84433490613884,21.155350797676988,1889752,0.0529169965159449,1.0,7.0,0.0,4.0,3.25,31.85529544889064,31.966040346899792,16.446647828889745,10.966178185837975,4.284889971385375,2.6073521684044705,0.7485107481711013,-0.6631226582407951,0.0,0.0,3.0,0,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.3398150612106623
Bagalkote,2017,39,17.0,0.0,24.91059241323997,21.83238475635972,97.6410801784942,25.892369475058672,22.09006716152129,1889752,0.8995889407710642,0.0,33.0,10.0,16.5,10.75,24.265289434519104,25.333300076135792,20.15266860402348,21.789086642467087,16.801634910772627,60.61907701781107,-1.0,-1.8369701987210287e-16,1.0,0.0,3.0,0,0,True,False,False,False,1707672.5378205092,259.7180699519906,0.5134238420732756
Bagalkote,2017,40,1.0,0.0,24.800435110134863,21.968545211168937,67.98304332839683,25.406064476919823,22.31321636989344,1889752,0.0529169965159449,17.0,0.0,33.0,8.5,15.0,24.91059241323997,24.265289434519104,21.83238475635972,20.15266860402348,97.6410801784942,16.801634910772627,-0.992708874098054,0.1205366802553232,0.0,5.0,3.0,0,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.5134238420732756
Bagalkote,2017,41,0.0,0.0,24.718269800077685,21.865056405199205,59.57893569417055,25.09793524028948,21.98971519204764,1889752,0.0,1.0,17.0,0.0,9.0,12.75,24.800435110134863,24.91059241323997,21.968545211168937,21.83238475635972,67.98304332839683,97.6410801784942,-0.970941817426052,0.2393156642875573,5.0,6.0,3.0,1,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.5587671380157273
Bagalkote,2017,42,5.0,0.0,24.48191414773873,19.149459626707426,5.412180864726096,25.043874171686586,21.916546824630306,1889752,0.2645849825797248,0.0,1.0,17.0,0.5,4.5,24.718269800077685,24.800435110134863,21.865056405199205,21.968545211168937,59.57893569417055,67.98304332839683,-0.9350162426854148,0.3546048870425355,6.0,18.0,3.0,1,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.5587671380157273
Bagalkote,2017,43,6.0,0.0,24.666423619466546,19.34178412298068,3.5249750830561406,25.45045912970494,21.311301656978685,1889752,0.3175019790956697,5.0,0.0,1.0,2.5,5.75,24.48191414773873,24.718269800077685,19.149459626707426,21.865056405199205,5.412180864726096,59.57893569417055,-0.8854560256532101,0.464723172043768,18.0,0.0,3.0,1,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.5323182564758264
Bagalkote,2017,44,18.0,0.0,23.84974937143383,14.668446562854497,0.0500806148111375,24.32532257626952,17.731257177710347,1889752,0.952505937287009,6.0,5.0,0.0,5.5,3.0,24.666423619466546,24.48191414773873,19.34178412298068,19.149459626707426,3.5249750830561406,5.412180864726096,-0.8229838658936566,0.5680647467311556,0.0,6.0,3.0,0,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.5323182564758264
Bagalkote,2017,45,0.0,0.0,23.874391666278623,14.121206115895404,0.0851118325079236,24.61319820799298,18.153904990687977,1889752,0.0,18.0,6.0,5.0,12.0,7.25,23.84974937143383,24.666423619466546,14.668446562854497,19.34178412298068,0.0500806148111375,3.5249750830561406,-0.7485107481711011,0.6631226582407953,6.0,0.0,3.0,1,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.5323182564758264
Bagalkote,2017,46,6.0,0.0,25.22820967624333,15.249667583871526,2.0753254313274705,26.01835991784247,19.502634086350668,1889752,0.3175019790956697,0.0,18.0,6.0,9.0,7.25,23.874391666278623,23.84974937143383,14.121206115895404,14.668446562854497,0.0851118325079236,0.0500806148111375,-0.6631226582407956,0.7485107481711007,0.0,4.0,3.0,0,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.5073926854008812
Bagalkote,2017,47,0.0,0.0,25.434773084596,17.318824886283064,4.700022918617698,26.22490741812254,19.631088029648367,1889752,0.0,6.0,0.0,18.0,3.0,7.5,25.22820967624333,23.874391666278623,15.249667583871526,14.121206115895404,2.0753254313274705,0.0851118325079236,-0.5680647467311559,0.8229838658936564,4.0,7.0,3.0,1,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.5073926854008812
Bagalkote,2017,48,4.0,0.0,24.132406377320137,14.174789169623873,0.0065486761073545,24.79134727756548,15.70052153860314,1889752,0.2116679860637798,0.0,6.0,0.0,3.0,6.0,25.434773084596,25.22820967624333,17.318824886283064,15.249667583871526,4.700022918617698,2.0753254313274705,-0.4647231720437684,0.88545602565321,7.0,0.0,3.0,1,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.4833252930449666
Bagalkote,2017,49,7.0,0.0,24.333558565688723,16.138544150949347,3.910280590445197,24.687447300635256,20.02067472832221,1889752,0.3704189756116146,4.0,0.0,6.0,2.0,2.5,24.132406377320137,25.434773084596,14.174789169623873,17.318824886283064,0.0065486761073545,4.700022918617698,-0.3546048870425359,0.9350162426854148,0.0,7.0,3.0,0,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.4833252930449666
Bagalkote,2017,50,0.0,0.0,24.071399315998324,13.435450466057196,0.0069089734573075,24.772131745852107,14.420146451074856,1889752,0.0,7.0,4.0,0.0,5.5,4.25,24.333558565688723,24.132406377320137,16.138544150949347,14.174789169623873,3.910280590445197,0.0065486761073545,-0.2393156642875578,0.970941817426052,7.0,5.0,3.0,1,1,False,False,False,False,1707672.5378205092,259.7180699519906,0.4608156845885928
Bagalkote,2017,51,7.0,0.0,22.10201408149556,11.009816977665157,0.0059994355687818,22.7784028858419,12.59233753730473,1889752,0.3704189756116146,0.0,7.0,4.0,3.5,2.75,24.071399315998324,24.333558565688723,13.435450466057196,16.138544150949347,0.0069089734573075,3.910280590445197,-0.1205366802553236,0.992708874098054,5.0,0.0,3.0,1,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.4608156845885928
Bagalkote,2017,52,5.0,0.0,21.87319065288102,10.579027798907564,0.0068444736598392,22.729722433660072,12.039679451377763,1889752,0.2645849825797248,7.0,0.0,7.0,3.5,4.5,22.10201408149556,24.071399315998324,11.009816977665157,13.435450466057196,0.0059994355687818,0.0069089734573075,-2.4492935982947064e-16,1.0,0.0,0.0,3.0,0,0,False,False,False,False,1707672.5378205092,259.7180699519906,0.4608156845885928
Bagalkote,2018,1,0.0,0.0,22.77814130059596,10.22656315437395,0.0081517519916472,23.413400069511,11.818967545083524,1889752,0.0,5.0,7.0,0.0,6.0,4.75,21.87319065288102,22.10201408149556,10.579027798907564,11.009816977665157,0.0068444736598392,0.0059994355687818,0.120536680255323,0.992708874098054,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4212375315612094
Bagalkote,2018,2,0.0,0.0,24.72156637404137,13.351679262134398,0.0047021146821061,26.49668302447816,15.5213242710538,1889752,0.0,0.0,5.0,7.0,2.5,3.0,22.77814130059596,21.87319065288102,10.22656315437395,10.579027798907564,0.0081517519916472,0.0068444736598392,0.2393156642875577,0.970941817426052,0.0,1.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3920800688245224
Bagalkote,2018,3,0.0,0.0,24.38314123984924,11.117947057682375,0.0047701268147703,26.53323065790738,13.661280360124977,1889752,0.0,0.0,0.0,5.0,0.0,3.0,24.72156637404137,22.77814130059596,13.351679262134398,10.22656315437395,0.0047021146821061,0.0081517519916472,0.3546048870425356,0.9350162426854148,1.0,6.0,3.0,0,1,False,False,False,False,1732421.3112638374,263.48208414676355,0.3920800688245224
Bagalkote,2018,4,1.0,0.0,23.538376076370657,10.68563121886705,0.0060502414114087,24.30279433705215,11.39048357374395,1889752,0.0529169965159449,0.0,0.0,0.0,0.0,1.25,24.38314123984924,24.72156637404137,11.117947057682375,13.351679262134398,0.0047701268147703,0.0047021146821061,0.4647231720437685,0.8854560256532099,6.0,0.0,3.0,1,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3920800688245224
Bagalkote,2018,5,6.0,0.0,23.594736050856103,6.952652245903282,0.0047616493930034,24.195689558698632,10.791945369554185,1889752,0.3175019790956697,1.0,0.0,0.0,0.5,0.25,23.538376076370657,24.38314123984924,10.68563121886705,11.117947057682375,0.0060502414114087,0.0047701268147703,0.5680647467311558,0.8229838658936564,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3573278951686675
Bagalkote,2018,6,0.0,0.0,24.53223206108806,9.797125825801745,1.5461715728114118,25.801216164649706,15.54994514024628,1889752,0.0,6.0,1.0,0.0,3.5,1.75,23.594736050856103,23.538376076370657,6.952652245903282,10.68563121886705,0.0047616493930034,0.0060502414114087,0.6631226582407952,0.7485107481711011,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3573278951686675
Bagalkote,2018,7,0.0,0.0,25.535729183567387,11.757859976433704,1.365601136431826,26.031158827462605,15.487371115047496,1889752,0.0,0.0,6.0,1.0,3.0,1.75,24.53223206108806,23.594736050856103,9.797125825801745,6.952652245903282,1.5461715728114118,0.0047616493930034,0.7485107481711011,0.6631226582407953,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3397567538901823
Bagalkote,2018,8,0.0,0.0,26.41766187836988,7.934640795204253,0.0059937686742726,27.12547063993844,10.047279209554633,1889752,0.0,0.0,0.0,6.0,0.0,1.75,25.535729183567387,24.53223206108806,11.757859976433704,9.797125825801745,1.365601136431826,1.5461715728114118,0.8229838658936564,0.5680647467311558,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3397567538901823
Bagalkote,2018,9,0.0,0.0,27.086677429416472,5.675380491978095,0.0072667061772334,27.632069258362097,9.005122233496024,1889752,0.0,0.0,0.0,0.0,0.0,1.5,26.41766187836988,25.535729183567387,7.934640795204253,11.757859976433704,0.0059937686742726,1.365601136431826,0.8854560256532098,0.4647231720437686,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3345450144855016
Bagalkote,2018,10,0.0,0.0,28.154738309692817,6.542715962099172,0.0047096165367576,28.883802001563367,9.162523319504828,1889752,0.0,0.0,0.0,0.0,0.0,0.0,27.086677429416472,26.41766187836988,5.675380491978095,7.934640795204253,0.0072667061772334,0.0059937686742726,0.9350162426854148,0.3546048870425355,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3345450144855016
Bagalkote,2018,11,0.0,0.0,28.07105561530184,14.350168287148628,6.879914405136741,29.73922888843316,18.34987413455275,1889752,0.0,0.0,0.0,0.0,0.0,0.0,28.154738309692817,27.086677429416472,6.542715962099172,5.675380491978095,0.0047096165367576,0.0072667061772334,0.970941817426052,0.2393156642875578,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3345450144855016
Bagalkote,2018,12,0.0,0.0,29.487256536703512,10.741034170281775,0.291330332135159,31.350980606093515,17.494407963282185,1889752,0.0,0.0,0.0,0.0,0.0,0.0,28.07105561530184,28.154738309692817,14.350168287148628,6.542715962099172,6.879914405136741,0.0047096165367576,0.992708874098054,0.120536680255323,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3286023731733273
Bagalkote,2018,13,0.0,0.0,30.76534165162472,12.973939591106378,0.0419429210720509,31.390969936991382,15.41434724920623,1889752,0.0,0.0,0.0,0.0,0.0,0.0,29.487256536703512,28.07105561530184,10.741034170281775,14.350168287148628,0.291330332135159,6.879914405136741,1.0,6.123233995736766e-17,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3286023731733273
Bagalkote,2018,14,0.0,0.0,29.721525430076017,14.702527924146873,7.592063511310385,30.49889937609794,17.674841687299875,1889752,0.0,0.0,0.0,0.0,0.0,0.0,30.76534165162472,29.487256536703512,12.973939591106378,10.741034170281775,0.0419429210720509,0.291330332135159,0.992708874098054,-0.1205366802553228,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3461244867198771
Bagalkote,2018,15,0.0,0.0,29.894408161894496,15.792048621264948,2.502654856753165,30.515092224275065,18.875324746985427,1889752,0.0,0.0,0.0,0.0,0.0,0.0,29.721525430076017,30.76534165162472,14.702527924146873,12.973939591106378,7.592063511310385,0.0419429210720509,0.970941817426052,-0.2393156642875575,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3461244867198771
Bagalkote,2018,16,0.0,0.0,31.810604180035966,15.582911740042489,2.8679120492868466,32.790381236444944,19.068863370031693,1889752,0.0,0.0,0.0,0.0,0.0,0.0,29.894408161894496,29.721525430076017,15.792048621264948,14.702527924146873,2.502654856753165,7.592063511310385,0.9350162426854148,-0.3546048870425357,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3289944716176745
Bagalkote,2018,17,0.0,0.0,32.00216660410665,11.716303006714652,0.0080600128330684,32.34486428583392,16.30029477210428,1889752,0.0,0.0,0.0,0.0,0.0,0.0,31.810604180035966,29.894408161894496,15.582911740042489,15.792048621264948,2.8679120492868466,2.502654856753165,0.8854560256532099,-0.4647231720437685,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3289944716176745
Bagalkote,2018,18,0.0,0.0,32.39388721469213,14.953660782258972,0.3163929734558601,32.87540662098428,17.704522515779388,1889752,0.0,0.0,0.0,0.0,0.0,0.0,32.00216660410665,31.810604180035966,11.716303006714652,15.582911740042489,0.0080600128330684,2.8679120492868466,0.8229838658936565,-0.5680647467311557,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3388805171148924
Bagalkote,2018,19,0.0,0.0,31.631237519908463,17.73966818288662,4.36806124645883,32.77950162577588,19.72690857074696,1889752,0.0,0.0,0.0,0.0,0.0,0.0,32.39388721469213,32.00216660410665,14.953660782258972,11.716303006714652,0.3163929734558601,0.0080600128330684,0.7485107481711013,-0.6631226582407951,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3388805171148924
Bagalkote,2018,20,0.0,0.0,29.92718064840216,19.56920329550945,11.251687797371726,30.491114309483805,21.217784609679427,1889752,0.0,0.0,0.0,0.0,0.0,0.0,31.631237519908463,32.39388721469213,17.73966818288662,14.953660782258972,4.36806124645883,0.3163929734558601,0.6631226582407952,-0.7485107481711012,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3388805171148924
Bagalkote,2018,21,0.0,0.0,30.66723264769544,19.4836796905783,14.014162043338384,31.76597524967815,21.36459763035725,1889752,0.0,0.0,0.0,0.0,0.0,0.0,29.92718064840216,31.631237519908463,19.56920329550945,17.73966818288662,11.251687797371726,4.36806124645883,0.5680647467311558,-0.8229838658936564,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3844618801889386
Bagalkote,2018,22,0.0,0.0,28.31758672484958,22.18107323752956,69.97086681256903,29.86409013290188,22.927194804306964,1889752,0.0,0.0,0.0,0.0,0.0,0.0,30.66723264769544,29.92718064840216,19.4836796905783,19.56920329550945,14.014162043338384,11.251687797371726,0.4647231720437687,-0.8854560256532098,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3844618801889386
Bagalkote,2018,23,0.0,0.0,25.35124163323016,22.07826035700836,75.60796947941027,26.801530709837948,22.668288180007835,1889752,0.0,0.0,0.0,0.0,0.0,0.0,28.31758672484958,30.66723264769544,22.18107323752956,19.4836796905783,69.97086681256903,14.014162043338384,0.3546048870425358,-0.9350162426854148,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3077579956504495
Bagalkote,2018,24,0.0,0.0,26.175528738546177,21.03432081605278,7.311449923496551,26.83189582664721,21.515046893737576,1889752,0.0,0.0,0.0,0.0,0.0,0.0,25.35124163323016,28.31758672484958,22.07826035700836,22.18107323752956,75.60796947941027,69.97086681256903,0.2393156642875576,-0.970941817426052,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.3077579956504495
Bagalkote,2018,25,0.0,0.0,24.873220490522897,20.89679690449742,36.783054862688,25.82438616372195,21.523908931676377,1889752,0.0,0.0,0.0,0.0,0.0,0.0,26.175528738546177,25.35124163323016,21.03432081605278,22.07826035700836,7.311449923496551,75.60796947941027,0.120536680255323,-0.992708874098054,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.2492218493082766
Bagalkote,2018,26,0.0,0.0,24.62815068599694,20.794315710259404,23.290593225849083,25.172697249286955,20.99976496319647,1889752,0.0,0.0,0.0,0.0,0.0,0.0,24.873220490522897,26.175528738546177,20.89679690449742,21.03432081605278,36.783054862688,7.311449923496551,1.2246467991473532e-16,-1.0,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.2492218493082766
Bagalkote,2018,27,0.0,0.0,24.348919654587498,20.756531933975648,44.31870451069043,24.90958019620558,21.121297208083945,1889752,0.0,0.0,0.0,0.0,0.0,0.0,24.62815068599694,24.873220490522897,20.794315710259404,20.89679690449742,23.290593225849083,36.783054862688,-0.1205366802553232,-0.992708874098054,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.2492218493082766
Bagalkote,2018,28,0.0,0.0,23.546598048251376,20.90079347691054,47.82125048925586,24.50261311282441,21.374959529992395,1889752,0.0,0.0,0.0,0.0,0.0,0.0,24.348919654587498,24.62815068599694,20.756531933975648,20.794315710259404,44.31870451069043,23.290593225849083,-0.2393156642875574,-0.970941817426052,0.0,7.0,3.0,0,1,False,False,False,False,1732421.3112638374,263.48208414676355,0.2449213333474497
Bagalkote,2018,29,0.0,0.0,24.55958901764821,20.16790780603849,13.033680813766944,24.941067232752403,20.297896570073306,1889752,0.0,0.0,0.0,0.0,0.0,0.0,23.546598048251376,24.348919654587498,20.90079347691054,20.756531933975648,47.82125048925586,44.31870451069043,-0.3546048870425356,-0.9350162426854148,7.0,0.0,3.0,1,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.2449213333474497
Bagalkote,2018,30,7.0,0.0,24.845806627984853,20.099184820393013,5.299604178595855,25.30616828846439,20.30341019787216,1889752,0.3704189756116146,0.0,0.0,0.0,0.0,0.0,24.55958901764821,23.546598048251376,20.16790780603849,20.90079347691054,13.033680813766944,47.82125048925586,-0.464723172043768,-0.8854560256532101,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.2583118646815594
Bagalkote,2018,31,0.0,0.0,24.96331596109574,19.74468054843683,7.948547270946088,25.30053670110636,19.94925780568559,1889752,0.0,7.0,0.0,0.0,3.5,1.75,24.845806627984853,24.55958901764821,20.099184820393013,20.16790780603849,5.299604178595855,13.033680813766944,-0.5680647467311556,-0.8229838658936565,0.0,3.0,3.0,0,1,False,False,False,False,1732421.3112638374,263.48208414676355,0.2583118646815594
Bagalkote,2018,32,0.0,0.0,24.192038579484795,19.678879859828864,32.972123940863575,24.656656623711623,20.220362168405416,1889752,0.0,0.0,7.0,0.0,3.5,1.75,24.96331596109574,24.845806627984853,19.74468054843683,20.099184820393013,7.948547270946088,5.299604178595855,-0.6631226582407953,-0.748510748171101,3.0,0.0,3.0,1,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.2651512826169579
Bagalkote,2018,33,3.0,0.0,23.80022483011794,20.31233205138296,51.68277542928353,24.47777139639868,20.89210380090208,1889752,0.1587509895478348,0.0,0.0,7.0,0.0,1.75,24.192038579484795,24.96331596109574,19.678879859828864,19.74468054843683,32.972123940863575,7.948547270946088,-0.7485107481711007,-0.6631226582407955,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.2651512826169579
Bagalkote,2018,34,0.0,0.0,24.028308251715007,19.69142138642689,8.43536032166133,24.425282018448684,20.11797862159716,1889752,0.0,3.0,0.0,0.0,1.5,2.5,23.80022483011794,24.192038579484795,20.31233205138296,19.678879859828864,51.68277542928353,32.972123940863575,-0.8229838658936564,-0.5680647467311559,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.48420212707168
Bagalkote,2018,35,0.0,0.0,23.701966834529497,19.99238194670376,22.45972442588013,24.370654408141263,20.21226269721336,1889752,0.0,0.0,3.0,0.0,1.5,0.75,24.028308251715007,23.80022483011794,19.69142138642689,20.31233205138296,8.43536032166133,51.68277542928353,-0.88545602565321,-0.4647231720437683,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.48420212707168
Bagalkote,2018,36,0.0,0.0,23.95966128138616,18.683301056772248,5.150873368384279,24.103030392344124,19.28697476687438,1889752,0.0,0.0,0.0,3.0,0.0,0.75,23.701966834529497,24.028308251715007,19.99238194670376,19.69142138642689,22.45972442588013,8.43536032166133,-0.9350162426854148,-0.3546048870425359,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.48420212707168
Bagalkote,2018,37,0.0,0.0,25.89110437427428,17.98537608014101,2.6461177065270296,26.85601914031014,19.62408790275651,1889752,0.0,0.0,0.0,0.0,0.0,0.75,23.95966128138616,23.701966834529497,18.683301056772248,19.99238194670376,5.150873368384279,22.45972442588013,-0.970941817426052,-0.2393156642875577,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4781119569615121
Bagalkote,2018,38,0.0,0.0,24.95778206429768,19.36121490893334,18.708610564837315,25.774496531229545,20.406354750983155,1889752,0.0,0.0,0.0,0.0,0.0,0.0,25.89110437427428,23.95966128138616,17.98537608014101,18.683301056772248,2.6461177065270296,5.150873368384279,-0.992708874098054,-0.1205366802553235,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4781119569615121
Bagalkote,2018,39,0.0,0.0,26.306919081605056,20.657129046647235,28.90594610105897,27.21191528192321,21.525490515853,1889752,0.0,0.0,0.0,0.0,0.0,0.0,24.95778206429768,25.89110437427428,19.36121490893334,17.98537608014101,18.708610564837315,2.6461177065270296,-1.0,-1.8369701987210287e-16,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4537941114856788
Bagalkote,2018,40,0.0,0.0,27.358069313469148,18.647209016886084,6.064896140477083,28.4720913576586,20.88357076920323,1889752,0.0,0.0,0.0,0.0,0.0,0.0,26.306919081605056,24.95778206429768,20.657129046647235,19.36121490893334,28.90594610105897,18.708610564837315,-0.992708874098054,0.1205366802553232,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4537941114856788
Bagalkote,2018,41,0.0,0.0,28.584777088394503,15.483591189534229,0.1835539747556448,29.194555200524576,16.991163812516675,1889752,0.0,0.0,0.0,0.0,0.0,0.0,27.358069313469148,26.306919081605056,18.647209016886084,20.657129046647235,6.064896140477083,28.90594610105897,-0.970941817426052,0.2393156642875573,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4673378135455248
Bagalkote,2018,42,0.0,0.0,25.839613733374943,18.445104848127908,31.23475992195669,28.71334866636528,21.01547889164044,1889752,0.0,0.0,0.0,0.0,0.0,0.0,28.584777088394503,27.358069313469148,15.483591189534229,18.647209016886084,0.1835539747556448,6.064896140477083,-0.9350162426854148,0.3546048870425355,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4673378135455248
Bagalkote,2018,43,0.0,0.0,26.750362976036488,14.568304733057428,2.613737099877241,27.165481647051024,17.595047532458523,1889752,0.0,0.0,0.0,0.0,0.0,0.0,25.839613733374943,28.584777088394503,18.445104848127908,15.483591189534229,31.23475992195669,0.1835539747556448,-0.8854560256532101,0.464723172043768,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4673378135455248
Bagalkote,2018,44,0.0,0.0,26.29043360047736,13.57336316108364,1.8576876084813712,27.67330270093953,18.879890308010943,1889752,0.0,0.0,0.0,0.0,0.0,0.0,26.750362976036488,25.839613733374943,14.568304733057428,18.445104848127908,2.613737099877241,31.23475992195669,-0.8229838658936566,0.5680647467311556,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4362073997796327
Bagalkote,2018,45,0.0,0.0,27.62771612629377,13.548930781829418,0.3175997810668928,28.099145805068588,16.567280452583816,1889752,0.0,0.0,0.0,0.0,0.0,0.0,26.29043360047736,26.750362976036488,13.57336316108364,14.568304733057428,1.8576876084813712,2.613737099877241,-0.7485107481711011,0.6631226582407953,0.0,0.0,3.0,0,0,False,False,False,False,1732421.3112638374,263.48208414676355,0.4362073997796327
